date,obspcp,calibpcp,gcmpcp
1977/9/9,0,3.37164,1.8252
1977/9/10,18.6,2.62462,3.24708
1977/9/11,0.9,2.51012,3.48475
1977/9/12,3.2,2.71988,2.60637
1977/9/13,1.6,3.20295,2.40571
1977/9/14,0,2.9171,2.29096
1977/9/15,0.5,2.87275,2.68612
1977/9/16,14.9,2.31371,2.72181
1977/9/17,0,3.97861,2.72261
1977/9/18,0,3.02841,2.65663
1977/9/19,0,3.35751,2.04414
1977/9/20,0,3.25153,2.52355
1977/9/21,0,2.57035,1.99271
1977/9/22,0,1.99436,2.16635
1977/9/23,0.2,2.0953,1.88648
1977/9/24,1.9,3.24058,1.777
1977/9/25,1,3.50475,2.25629
1977/9/26,3.5,2.82949,2.42881
1977/9/27,0,3.10204,3.1497
1977/9/28,0,3.23265,2.43356
1977/9/29,6.1,3.35535,1.92713
1977/9/30,3.5,3.43899,1.686
1977/10/1,0,0.7031,0.06613
1977/10/2,0,1.33473,0.17281
1977/10/3,18.8,0.81925,0.1357
1977/10/4,0.3,0.66449,0.00624
1977/10/5,3.2,0.58634,0.08942
1977/10/6,3.5,2.16401,0.25844
1977/10/7,0.7,1.67096,0.24435
1977/10/8,0,0.82249,0.12322
1977/10/9,0,1.06497,0.24182
1977/10/10,0.5,0.83605,0.13917
1977/10/11,0,1.53888,0.41607
1977/10/12,0.4,1.1562,0.84874
1977/10/13,1.3,0.6886,0.72163
1977/10/14,0,0.6607,0.25956
1977/10/15,0,0.80722,0.66438
1977/10/16,1,0.73778,0.9825
1977/10/17,0,0.4168,0.48602
1977/10/18,0,0.796,0.77101
1977/10/19,2,0.60382,0.41545
1977/10/20,4.9,0.57557,0.62903
1977/10/21,0,0.79987,0.98577
1977/10/22,0,0.59357,1.97797
1977/10/23,0,0.60145,1.04458
1977/10/24,0,0.13845,1.42032
1977/10/25,0,0.66113,0.67469
1977/10/26,0,1.67706,1.11181
1977/10/27,0.5,1.43396,0.8238
1977/10/28,0,0.79199,0.90687
1977/10/29,0,0.92578,1.04383
1977/10/30,0,0.76818,0.91171
1977/10/31,0.1,0.7034,0.85171
1977/11/1,0.1,0.21983,0.04388
1977/11/2,0,0.27818,0.06096
1977/11/3,0,0.21272,0.04752
1977/11/4,1.9,0.13307,0.04507
1977/11/5,1.1,0.29656,0.17059
1977/11/6,0.8,0.2011,0.11391
1977/11/7,0,0.13039,0.13561
1977/11/8,0,0.12501,0.09839
1977/11/9,0,0.05276,0.05182
1977/11/10,0,0.11437,0.10482
1977/11/11,0,0.12637,0.13238
1977/11/12,0,0.15786,0.09046
1977/11/13,0,0.08533,0.09803
1977/11/14,0,0.08956,0.15302
1977/11/15,0,0.02591,0.15429
1977/11/16,0,0.07414,0.13499
1977/11/17,0,0.0421,0.14144
1977/11/18,0,0.05991,0.15151
1977/11/19,0,0.13172,0.13468
1977/11/20,0,0.04201,0.12925
1977/11/21,0,0.35011,0.05933
1977/11/22,0,0.1414,0.21572
1977/11/23,0.5,0.18317,0.14119
1977/11/24,0,0.19438,0.09595
1977/11/25,0,0.14069,0.03708
1977/11/26,0,0.08983,0.12466
1977/11/27,0,0.12567,0.1115
1977/11/28,0,0.08875,0.16005
1977/11/29,0,0.26002,0.16572
1977/11/30,0,0.06048,0.32111
1977/12/1,0.8,0.0766,0.0838
1977/12/2,0,0.05815,0.15185
1977/12/3,0,0.12208,0.08101
1977/12/4,0,0.03247,0.07727
1977/12/5,0,0.13397,0.12532
1977/12/6,1.1,0.055,0.15765
1977/12/7,0,0.06738,0.165
1977/12/8,0,0.10132,0.21406
1977/12/9,0,0,0.17403
1977/12/10,0,0.00159,0.02685
1977/12/11,0.6,0.03008,0.02691
1977/12/12,0.4,0.10704,0.11599
1977/12/13,0,0.20085,0.00132
1977/12/14,0.2,0.13098,0.0407
1977/12/15,0,0.11186,0.00422
1977/12/16,0,0.13843,0.04023
1977/12/17,0,0.01309,0.06276
1977/12/18,0,0.05988,0.06531
1977/12/19,0,0.23087,0.05364
1977/12/20,0.3,0.06197,0
1977/12/21,1.6,0.09503,0
1977/12/22,1.7,0.21535,0.02875
1977/12/23,0,0.25744,0
1977/12/24,0,0.11575,0.01339
1977/12/25,0,0.15431,0.01355
1977/12/26,0,0.19739,0.07048
1977/12/27,0,0.14291,0.01532
1977/12/28,0,0.10077,0.03531
1977/12/29,0,0.152,0.06486
1977/12/30,0,0.10973,0
1977/12/31,0,0.09006,0.07721
1978/1/1,0.4,0.17073,0.07472
1978/1/2,0,0.22632,0.05665
1978/1/3,0.6,0.22405,0.08487
1978/1/4,0.6,0.22756,0.11706
1978/1/5,0.7,0.21205,0.09011
1978/1/6,0.5,0.16105,0.13771
1978/1/7,0,0.24008,0.12293
1978/1/8,0,0.23392,0.03121
1978/1/9,0.1,0.14061,0.11767
1978/1/10,1.3,0.19232,0.05804
1978/1/11,0,0.11002,0.10783
1978/1/12,0,0.18994,0.09929
1978/1/13,0.6,0.18117,0.16309
1978/1/14,1,0.37224,0.07571
1978/1/15,0,0.25201,0.10572
1978/1/16,0,0.26891,0.17111
1978/1/17,0,0.22416,0.11008
1978/1/18,0,0.0932,0.08163
1978/1/19,0,0.08218,0.18323
1978/1/20,0,0.31962,0.07936
1978/1/21,0,0.13512,0.12167
1978/1/22,0.6,0.10451,0.03388
1978/1/23,0,0.15859,0.09495
1978/1/24,0,0.20596,0.07145
1978/1/25,0,0.13573,0.03187
1978/1/26,0,0.17642,0.04617
1978/1/27,0,0.12375,0.09405
1978/1/28,0,0.14532,0.04652
1978/1/29,0,0.16204,0.12022
1978/1/30,0,0.12738,0.08216
1978/1/31,0,0.19077,0.0893
1978/2/1,0,0.22368,0.23357
1978/2/2,0,0.19596,0.13053
1978/2/3,0,0.25246,0.20762
1978/2/4,0.4,0.13175,0.11264
1978/2/5,1.1,0.16806,0.1676
1978/2/6,0,0.13436,0.19657
1978/2/7,0,0.20622,0.05616
1978/2/8,0.3,0.19558,0.10951
1978/2/9,2.3,0.24063,0.06123
1978/2/10,0,0.18774,0.16008
1978/2/11,0,0.17495,0.18644
1978/2/12,0,0.34148,0.07054
1978/2/13,1.4,0.21407,0.1187
1978/2/14,0.1,0.09836,0.09118
1978/2/15,0,0.18511,0.09368
1978/2/16,0,0.27773,0.06497
1978/2/17,0,0.10446,0.12549
1978/2/18,3.2,0.22206,0.19772
1978/2/19,1.8,0.32929,0.1381
1978/2/20,0.2,0.09931,0.17106
1978/2/21,0.1,0.09888,0.0313
1978/2/22,0,0.17443,0.08843
1978/2/23,0,0.25369,0.09166
1978/2/24,0,0.21843,0.1658
1978/2/25,0,0.22339,0.14904
1978/2/26,0,0.21496,0.14365
1978/2/27,0,0.25573,0.13223
1978/2/28,0,0.26764,0.17208
1978/3/1,0.5,0.343,0.2092
1978/3/2,0.2,0.3187,0.25584
1978/3/3,5.2,0.17818,0.16169
1978/3/4,0,0.30354,0.20531
1978/3/5,0,0.20993,0.23519
1978/3/6,0,0.20494,0.17529
1978/3/7,0,0.31579,0.21584
1978/3/8,0,0.46926,0.23187
1978/3/9,0,0.28094,0.30807
1978/3/10,0,0.45122,0.11179
1978/3/11,0,0.44717,0.08188
1978/3/12,0,0.383,0.16365
1978/3/13,0.5,0.2605,0.19966
1978/3/14,0,0.39424,0.22759
1978/3/15,0,0.29319,0.36736
1978/3/16,0,0.30833,0.19989
1978/3/17,0,0.14992,0.28866
1978/3/18,0,0.29472,0.22145
1978/3/19,1.7,0.25468,0.27916
1978/3/20,0,0.17399,0.24302
1978/3/21,0,0.32177,0.21338
1978/3/22,0,0.21639,0.30908
1978/3/23,0,0.25818,0.1849
1978/3/24,0,0.14073,0.3268
1978/3/25,0,0.32573,0.28635
1978/3/26,0,0.2245,0.33802
1978/3/27,0,0.15963,0.14808
1978/3/28,0,0.23055,0.15428
1978/3/29,1.1,0.08852,0.16794
1978/3/30,1.8,0.37344,0.08233
1978/3/31,1.5,0.16833,0.18527
1978/4/1,0.3,0.47056,0.26301
1978/4/2,1,0.76288,0.31245
1978/4/3,0.5,0.63163,0.42076
1978/4/4,1.4,0.47497,0.35335
1978/4/5,1.1,0.4955,0.36202
1978/4/6,0,0.51207,0.44285
1978/4/7,0.2,0.39315,0.24214
1978/4/8,0,0.56442,0.24835
1978/4/9,0,0.49423,0.2629
1978/4/10,0,0.35512,0.40359
1978/4/11,1.1,0.29115,0.6536
1978/4/12,0,0.25341,0.36639
1978/4/13,0,0.35687,0.24767
1978/4/14,0,0.4518,0.4461
1978/4/15,0,0.44152,0.37101
1978/4/16,0,0.6705,0.361
1978/4/17,0,0.32998,0.40065
1978/4/18,0,0.31272,0.41899
1978/4/19,1,0.50937,0.39668
1978/4/20,0,0.40087,0.38157
1978/4/21,0.5,0.58877,0.46404
1978/4/22,3.3,0.50229,0.45534
1978/4/23,5.7,0.56462,0.49166
1978/4/24,0,0.66802,0.3955
1978/4/25,0.7,0.25596,0.31772
1978/4/26,4.1,0.45486,0.32062
1978/4/27,0,0.63049,0.47147
1978/4/28,0,0.47102,0.34478
1978/4/29,0,0.32129,0.37207
1978/4/30,0,0.61538,0.64455
1978/5/1,4.4,1.34403,1.10817
1978/5/2,0.8,0.5898,0.95164
1978/5/3,0.1,1.27466,1.07142
1978/5/4,0,1.27334,1.24853
1978/5/5,0,1.63618,1.61536
1978/5/6,0,1.3498,1.32872
1978/5/7,4.6,1.28023,0.75128
1978/5/8,1.6,1.16549,1.172
1978/5/9,2.6,1.16195,1.16061
1978/5/10,0,0.87838,0.80763
1978/5/11,0.2,1.09143,0.81726
1978/5/12,1.1,1.41727,1.27844
1978/5/13,0,1.15123,1.33142
1978/5/14,0.2,1.22597,0.82793
1978/5/15,1.2,1.12924,1.40203
1978/5/16,0.4,1.00523,1.52344
1978/5/17,3.4,1.49464,1.00207
1978/5/18,2.7,1.88681,0.90231
1978/5/19,3.1,0.92425,1.33555
1978/5/20,1.4,1.70734,0.73011
1978/5/21,2,1.69633,1.05245
1978/5/22,0,1.10226,1.05935
1978/5/23,0.2,1.08575,0.89109
1978/5/24,1.6,1.25795,0.73377
1978/5/25,1.3,1.06037,0.85731
1978/5/26,2,0.87414,1.32062
1978/5/27,0,1.61161,1.01334
1978/5/28,7.6,1.42505,0.95872
1978/5/29,16.1,1.00799,0.78155
1978/5/30,0.1,1.11001,0.7074
1978/5/31,0,1.33461,0.58412
1978/6/1,0.8,3.57893,2.89298
1978/6/2,0.8,4.09569,3.01563
1978/6/3,3.1,4.08975,2.51909
1978/6/4,4.3,4.06959,3.30428
1978/6/5,0,4.72664,4.11586
1978/6/6,0.3,4.01606,3.8177
1978/6/7,6.1,3.81944,3.74753
1978/6/8,0,3.90556,3.35594
1978/6/9,1.6,4.5361,3.60531
1978/6/10,16.9,5.66582,3.70204
1978/6/11,6.1,6.57629,3.94747
1978/6/12,9.5,4.87655,4.91326
1978/6/13,0,3.96621,4.77327
1978/6/14,0,3.43524,3.37446
1978/6/15,7.1,4.15954,3.06044
1978/6/16,0,3.80314,2.77717
1978/6/17,0.3,2.73409,3.69849
1978/6/18,5.3,3.15916,4.37693
1978/6/19,0.6,2.77671,4.11765
1978/6/20,9.7,2.92247,3.57601
1978/6/21,0.1,3.6368,3.62043
1978/6/22,8,2.80698,3.11542
1978/6/23,0,3.98334,4.03527
1978/6/24,2.5,5.64897,3.52116
1978/6/25,0.5,3.2994,3.5115
1978/6/26,0.1,3.8699,3.69161
1978/6/27,0,3.32248,3.93291
1978/6/28,0,2.99822,3.32886
1978/6/29,0,4.5792,3.16301
1978/6/30,0,4.16137,3.51301
1978/7/1,5,5.90826,5.9928
1978/7/2,5.5,4.05757,4.91541
1978/7/3,0,4.53549,5.50311
1978/7/4,0,6.07853,5.35868
1978/7/5,0,5.17375,5.52598
1978/7/6,0,4.1778,5.40748
1978/7/7,0,6.5817,5.20637
1978/7/8,0,4.53884,6.277
1978/7/9,0.1,4.23184,4.17622
1978/7/10,0,4.17992,4.34722
1978/7/11,4.7,4.57958,4.78221
1978/7/12,5.5,4.50723,4.69562
1978/7/13,3,3.89163,6.15861
1978/7/14,13.3,5.04265,5.40091
1978/7/15,4.2,4.24955,4.40115
1978/7/16,0,4.71163,5.97736
1978/7/17,0,3.46403,5.34138
1978/7/18,0,4.58082,5.82628
1978/7/19,1.8,4.34418,5.22465
1978/7/20,0,3.66115,6.83574
1978/7/21,0.4,3.02801,6.97222
1978/7/22,0,4.36584,7.18283
1978/7/23,7.6,4.07109,7.20297
1978/7/24,2.2,3.08564,5.28464
1978/7/25,1,3.33743,4.97436
1978/7/26,3.5,2.62798,5.17073
1978/7/27,18.4,2.86497,6.17975
1978/7/28,14.9,3.03042,4.59346
1978/7/29,10.2,3.5633,5.7454
1978/7/30,3.7,4.05441,5.42566
1978/7/31,0,4.14299,6.28785
1978/8/1,0,3.49691,4.229
1978/8/2,0.3,3.62563,3.9286
1978/8/3,3.5,3.07515,4.43505
1978/8/4,8.2,2.72512,3.64326
1978/8/5,3.8,2.05965,4.042
1978/8/6,10.3,3.04644,3.78076
1978/8/7,0,2.23683,3.64071
1978/8/8,9.5,3.67497,3.76641
1978/8/9,0,2.46488,3.83926
1978/8/10,0,2.1623,5.18099
1978/8/11,0,2.88339,4.17498
1978/8/12,0,1.88076,3.81417
1978/8/13,13.7,3.74846,3.21621
1978/8/14,9.2,2.68588,4.62058
1978/8/15,13.8,2.15961,3.93773
1978/8/16,17.1,3.49609,2.93031
1978/8/17,0,3.06619,3.38149
1978/8/18,0,3.22711,2.24527
1978/8/19,0,2.61373,2.92015
1978/8/20,0,2.88548,4.01394
1978/8/21,0,3.23341,3.99988
1978/8/22,1.1,2.58392,5.80918
1978/8/23,6.5,2.47694,4.21909
1978/8/24,1.4,2.24016,4.5981
1978/8/25,0,3.34873,3.18454
1978/8/26,6.5,5.74491,3.96309
1978/8/27,8.1,2.46113,2.74817
1978/8/28,0,2.97168,3.76011
1978/8/29,0,2.72052,4.07519
1978/8/30,0,4.10643,2.85951
1978/8/31,7.7,2.41207,3.82579
1978/9/1,3.3,3.10138,2.27972
1978/9/2,1.2,3.78667,2.10172
1978/9/3,0,2.20226,1.95043
1978/9/4,0.9,2.29298,2.28982
1978/9/5,4.8,3.29404,2.44123
1978/9/6,1.9,2.58828,2.06441
1978/9/7,13.4,2.56757,2.51331
1978/9/8,0,3.13235,2.22331
1978/9/9,0,2.71377,2.80433
1978/9/10,0,3.09898,2.05378
1978/9/11,1.8,3.62211,1.96781
1978/9/12,0,3.33425,2.13534
1978/9/13,9.5,2.77921,2.39346
1978/9/14,0,3.22372,2.81531
1978/9/15,2.8,2.6723,2.84748
1978/9/16,7.8,3.86514,2.65816
1978/9/17,2,3.23108,2.15416
1978/9/18,1,3.30069,2.85609
1978/9/19,3.9,2.13683,2.47922
1978/9/20,6.1,3.2523,1.82067
1978/9/21,0,2.8846,2.49574
1978/9/22,0.1,3.01621,2.16019
1978/9/23,0,3.10416,3.73176
1978/9/24,0,2.53519,2.82434
1978/9/25,0,2.56601,2.62336
1978/9/26,0,2.24632,2.70054
1978/9/27,0,2.48905,2.4256
1978/9/28,0,2.3227,2.49083
1978/9/29,1.6,2.2823,1.86908
1978/9/30,0,2.7718,2.30717
1978/10/1,13.5,1.75415,0.02814
1978/10/2,4.8,2.07713,0.20432
1978/10/3,0,1.08408,0.11954
1978/10/4,0,0.91758,0.04969
1978/10/5,0,0.92787,0.73464
1978/10/6,0.1,0.48063,0.19596
1978/10/7,0,0.58525,0.34817
1978/10/8,0,0.49988,0.09152
1978/10/9,0,0.81626,0.17342
1978/10/10,0,1.14835,0.10489
1978/10/11,0,1.35502,0.10878
1978/10/12,0,1.27298,0.19944
1978/10/13,0,0.51315,0.19657
1978/10/14,0,0.99282,0.07924
1978/10/15,0,0.67418,0.15138
1978/10/16,0,0.78966,0.5869
1978/10/17,0,1.06049,0.65068
1978/10/18,0,0.79403,0.94805
1978/10/19,1,0.6189,0.6284
1978/10/20,0.9,0.59149,0.859
1978/10/21,0,0.75421,0.61866
1978/10/22,0,1.25566,0.57787
1978/10/23,0,0.55603,0.34616
1978/10/24,0,0.76115,0.5785
1978/10/25,1.7,0.92675,0.76539
1978/10/26,0.3,0.71407,1.09037
1978/10/27,0,0.90128,0.83353
1978/10/28,0,0.72467,0.89301
1978/10/29,0,1.22105,0.99603
1978/10/30,1,0.31635,0.65293
1978/10/31,0,0.28511,0.90736
1978/11/1,0,0.12612,0.10575
1978/11/2,0,0.22062,0.15015
1978/11/3,0.6,0.2257,0.05316
1978/11/4,0,0.15072,0.06188
1978/11/5,0,0.10819,0.12286
1978/11/6,0,0.05092,0.1857
1978/11/7,0,0.05203,0.01897
1978/11/8,0,0.16159,0.16993
1978/11/9,0,0.07928,0.16873
1978/11/10,0,0.05832,0.27706
1978/11/11,0,0.09993,0.10777
1978/11/12,0,0.12127,0.18727
1978/11/13,9,0.01088,0.21741
1978/11/14,0.6,0.12655,0.13482
1978/11/15,0,0.08274,0.11292
1978/11/16,0,0.12744,0.21497
1978/11/17,0,0.09057,0.10571
1978/11/18,0,0.046,0.08755
1978/11/19,0,0.06864,0.13284
1978/11/20,0,0.15961,0.13051
1978/11/21,0,0.04349,0.36689
1978/11/22,0.2,0.24261,0.35648
1978/11/23,0.3,0.21978,0.04559
1978/11/24,3.1,0.23953,0.17439
1978/11/25,0.4,0.16352,0.41281
1978/11/26,0,0.20142,0.2623
1978/11/27,0,0.10529,0.12597
1978/11/28,0,0.11295,0.13898
1978/11/29,0,0.06595,0.37793
1978/11/30,0,0.07737,0.25745
1978/12/1,0,0.12914,0.04381
1978/12/2,0.4,0.07752,0.0273
1978/12/3,2.6,0.20676,0.05539
1978/12/4,0,0.03604,0.03238
1978/12/5,0,0.1831,0.0693
1978/12/6,0,0.05303,0.00622
1978/12/7,0,0.03795,0
1978/12/8,0,0.0548,0.0171
1978/12/9,0.3,0.06897,0.07503
1978/12/10,0,0.093,0.08783
1978/12/11,0,0.17481,0.03451
1978/12/12,0,0.23463,0.036
1978/12/13,0,0.16793,0.10741
1978/12/14,0,0.06776,0.051
1978/12/15,0,0.06905,0.08854
1978/12/16,0,0.0516,0.0945
1978/12/17,0,0.0723,0.11268
1978/12/18,0,0.12641,0.04679
1978/12/19,0,0.00102,0.06523
1978/12/20,0,0.03884,0.06232
1978/12/21,0,0.09217,0.03493
1978/12/22,0,0.02906,0.06814
1978/12/23,0,0.09579,0.05304
1978/12/24,0,0.09269,0.00248
1978/12/25,0,0.08026,0.06024
1978/12/26,0,0.15403,0.10199
1978/12/27,0,0.10937,0.13617
1978/12/28,0,0.14725,0.09634
1978/12/29,0,0.09893,0.10846
1978/12/30,0,0.06612,0.22215
1978/12/31,0,0.11879,0.0521
1979/1/1,0,0.131,0.08537
1979/1/2,0,0.0635,0.26434
1979/1/3,0,0.09059,0.05062
1979/1/4,0,0.09291,0.07935
1979/1/5,0,0.24167,0.13874
1979/1/6,0,0.083,0.0491
1979/1/7,0,0.31701,0.04844
1979/1/8,0,0.14046,0.00583
1979/1/9,0,0.09799,0.02236
1979/1/10,0,0.11608,0.04067
1979/1/11,0,0.19999,0.08331
1979/1/12,0,0.02755,0.03865
1979/1/13,0,0.10772,0.04684
1979/1/14,0,0.12894,0.07196
1979/1/15,0,0.17065,0.08481
1979/1/16,0,0.03598,0.05872
1979/1/17,0,0.08692,0.05987
1979/1/18,0.8,0.07309,0.10173
1979/1/19,0,0.1299,0.09235
1979/1/20,0,0.09511,0.05196
1979/1/21,0,0.23631,0.21052
1979/1/22,0,0.17046,0.10883
1979/1/23,0,0.26011,0.08686
1979/1/24,0,0.0932,0.05825
1979/1/25,0,0.23383,0.05362
1979/1/26,0,0.19652,0.10734
1979/1/27,0,0.26065,0.07105
1979/1/28,0,0.26266,0.07758
1979/1/29,0,0.29414,0.10136
1979/1/30,0,0.1226,0.15957
1979/1/31,0.1,0.17239,0.0242
1979/2/1,0,0.32125,0.14947
1979/2/2,0.3,0.3035,0.27731
1979/2/3,0.1,0.26787,0.10389
1979/2/4,0,0.2496,0.10332
1979/2/5,0,0.14765,0.05261
1979/2/6,0,0.09369,0.09248
1979/2/7,0,0.08972,0.09152
1979/2/8,0.1,0.30737,0.02509
1979/2/9,1.6,0.33244,0.10165
1979/2/10,0.1,0.31354,0.13322
1979/2/11,0,0.16957,0.15198
1979/2/12,0,0.22517,0.10236
1979/2/13,0,0.20042,0.11552
1979/2/14,0,0.26667,0.19319
1979/2/15,0,0.06238,0.11551
1979/2/16,0,0.09679,0.13432
1979/2/17,0,0.09706,0.1358
1979/2/18,0,0.18874,0.16853
1979/2/19,0,0.09659,0.04223
1979/2/20,0,0.22668,0.12923
1979/2/21,0,0.14878,0.27022
1979/2/22,0,0.20581,0.31137
1979/2/23,0,0.2622,0.22395
1979/2/24,1.7,0.26143,0.28517
1979/2/25,0,0.39466,0.13925
1979/2/26,0,0.24363,0.14859
1979/2/27,0,0.17444,0.12569
1979/2/28,0,0.14059,0.23895
1979/3/1,0.2,0.22365,0.19219
1979/3/2,0,0.11172,0.07632
1979/3/3,0,0.21189,0.17486
1979/3/4,0,0.04399,0.08018
1979/3/5,0,0.41707,0.1322
1979/3/6,0,0.23925,0.04733
1979/3/7,0,0.41057,0.13662
1979/3/8,0,0.31152,0.06216
1979/3/9,0,0.32352,0.28131
1979/3/10,0.5,0.26723,0.24639
1979/3/11,0,0.22438,0.19143
1979/3/12,0,0.31612,0.55676
1979/3/13,0,0.02294,0.2206
1979/3/14,0.3,0.10438,0.29075
1979/3/15,0,0.18934,0.26302
1979/3/16,0,0.30616,0.12492
1979/3/17,0,0.29352,0.11644
1979/3/18,1.4,0.44024,0.179
1979/3/19,0.1,0.35168,0.41757
1979/3/20,0,0.33307,0.18913
1979/3/21,0.3,0.33198,0.27568
1979/3/22,0,0.24992,0.17868
1979/3/23,0.1,0.19022,0.16199
1979/3/24,0,0.3086,0.17653
1979/3/25,0,0.14816,0.32195
1979/3/26,0,0.29298,0.24286
1979/3/27,0,0.1254,0.22884
1979/3/28,0.1,0.22174,0.19199
1979/3/29,0,0.13707,0.09557
1979/3/30,0,0.25867,0.1848
1979/3/31,0,0.35544,0.24936
1979/4/1,0,0.54057,0.35211
1979/4/2,0,0.48952,0.30332
1979/4/3,0,0.68016,0.33952
1979/4/4,0,0.59169,0.25205
1979/4/5,0,0.31431,0.25272
1979/4/6,2.9,0.66953,0.15333
1979/4/7,0,0.29182,0.24332
1979/4/8,0,0.52853,0.34393
1979/4/9,0.6,0.40343,0.41085
1979/4/10,0,0.44455,0.3586
1979/4/11,0,0.38612,0.22852
1979/4/12,0,0.31516,0.42658
1979/4/13,0,0.42066,0.47877
1979/4/14,0,0.23948,0.39935
1979/4/15,0,0.28159,0.35333
1979/4/16,0.8,0.3451,0.48479
1979/4/17,6.1,0.37792,0.56583
1979/4/18,1,0.58342,0.73003
1979/4/19,0.7,0.51274,0.48921
1979/4/20,0.5,0.72295,0.49644
1979/4/21,2.1,0.4484,0.37579
1979/4/22,0.9,0.74698,0.37957
1979/4/23,0.5,0.50556,0.53152
1979/4/24,0,0.56533,0.31291
1979/4/25,0,0.42649,0.4041
1979/4/26,0,0.62756,0.33366
1979/4/27,0,0.57243,0.59152
1979/4/28,0,0.39539,0.39867
1979/4/29,0.7,0.22555,0.39764
1979/4/30,0.5,0.54937,0.35377
1979/5/1,0,1.07089,1.84886
1979/5/2,1,0.94385,1.59027
1979/5/3,0.1,1.26856,1.4109
1979/5/4,0,1.07066,1.09757
1979/5/5,0,1.37718,1.01561
1979/5/6,1,1.16214,1.07906
1979/5/7,0,1.30901,1.1638
1979/5/8,0,0.97517,0.72618
1979/5/9,0,1.13889,1.34084
1979/5/10,0.3,0.81684,1.37548
1979/5/11,2.5,0.98245,0.96916
1979/5/12,0,1.29114,1.27618
1979/5/13,0,1.00692,0.99343
1979/5/14,0,1.39993,1.36168
1979/5/15,0,1.34461,1.40212
1979/5/16,0.3,1.36597,0.81749
1979/5/17,0.9,1.59745,0.51731
1979/5/18,0,0.94556,1.11539
1979/5/19,0,1.0722,1.05707
1979/5/20,6.4,0.76067,1.04657
1979/5/21,0,0.63332,1.39129
1979/5/22,1,0.83996,0.85153
1979/5/23,1,1.47213,0.87228
1979/5/24,0,1.31823,0.64122
1979/5/25,0,1.3377,1.10978
1979/5/26,0,1.09789,0.81949
1979/5/27,0,1.28825,1.1197
1979/5/28,0,1.23962,0.76284
1979/5/29,0,2.05779,0.77294
1979/5/30,0,1.58111,0.47039
1979/5/31,0,1.81483,0.93109
1979/6/1,0,4.03157,3.53936
1979/6/2,0.2,3.61705,3.13448
1979/6/3,0,4.76005,4.26531
1979/6/4,0,3.7747,3.14527
1979/6/5,5,4.75048,4.03351
1979/6/6,3.7,3.26824,4.2274
1979/6/7,1.4,3.52338,3.63462
1979/6/8,0,3.9706,4.13622
1979/6/9,0.8,3.09255,3.00498
1979/6/10,0,3.88959,3.2228
1979/6/11,0.5,3.77143,3.3224
1979/6/12,0,3.30659,4.89559
1979/6/13,2.2,5.34086,5.28513
1979/6/14,3.5,4.33501,4.91556
1979/6/15,6.8,3.65416,3.75055
1979/6/16,3.6,4.81598,4.1029
1979/6/17,1.2,4.92109,4.03198
1979/6/18,0,4.28361,4.90952
1979/6/19,0.6,4.37479,4.30335
1979/6/20,0,3.77853,4.16784
1979/6/21,5.3,2.82066,2.9365
1979/6/22,10.3,3.58704,2.68115
1979/6/23,0,5.1299,3.56601
1979/6/24,1.9,4.03326,3.41817
1979/6/25,0.6,4.49234,3.50442
1979/6/26,7.5,4.29269,2.66813
1979/6/27,7.2,2.97572,3.60115
1979/6/28,0.5,4.36473,3.75681
1979/6/29,9.5,3.51047,2.97516
1979/6/30,37.9,5.78647,3.92921
1979/7/1,7.2,5.1143,6.09419
1979/7/2,14.4,4.66228,5.16818
1979/7/3,4.5,3.49263,4.25822
1979/7/4,3.9,3.08912,4.79702
1979/7/5,12.1,3.53647,5.57476
1979/7/6,0.1,3.77948,5.62456
1979/7/7,6.1,4.43967,6.58468
1979/7/8,0,4.39163,5.87348
1979/7/9,0.7,4.38343,5.80262
1979/7/10,0.8,4.22289,5.86149
1979/7/11,2.2,4.80821,5.16325
1979/7/12,0.1,5.43671,4.61446
1979/7/13,0,4.12101,7.22447
1979/7/14,20.4,4.01415,6.37892
1979/7/15,5.4,4.67388,6.89753
1979/7/16,0,2.8715,5.89504
1979/7/17,0,4.85959,6.33709
1979/7/18,0,5.14859,7.1013
1979/7/19,0,2.61124,5.80021
1979/7/20,2.8,3.97703,5.43475
1979/7/21,0,4.68629,4.81412
1979/7/22,0.2,3.14642,5.44337
1979/7/23,4.3,3.13493,4.1725
1979/7/24,10.9,4.18737,3.82065
1979/7/25,11.6,4.55338,3.57587
1979/7/26,2.2,5.0402,4.06006
1979/7/27,16.8,4.67978,6.68748
1979/7/28,1.9,4.58014,6.37915
1979/7/29,4.4,3.8242,5.94297
1979/7/30,3,3.58706,4.4445
1979/7/31,0,3.03716,6.12295
1979/8/1,0,3.73782,3.40791
1979/8/2,3.1,2.81823,3.67506
1979/8/3,5.1,2.06865,4.12635
1979/8/4,0.2,2.65252,3.11033
1979/8/5,2.2,2.53974,2.69503
1979/8/6,0.5,2.16472,4.10904
1979/8/7,0,2.55349,5.37035
1979/8/8,0,2.53297,3.23481
1979/8/9,0,3.0125,3.90019
1979/8/10,3.1,2.81279,3.87879
1979/8/11,0.7,3.32385,3.47529
1979/8/12,1.1,3.94333,2.90951
1979/8/13,2.1,3.75095,3.67252
1979/8/14,3.7,3.54728,4.82752
1979/8/15,2.7,2.53932,3.65873
1979/8/16,0.5,2.86838,3.33314
1979/8/17,0,2.44043,4.03339
1979/8/18,0.5,3.50564,4.30853
1979/8/19,4.1,3.26762,2.88978
